id,name,island,city,center_type,score,verdict,reasons,phone,email,website_url,description_snippet
914dedd6-426d-44a6-b411-e9268bcf2148,Holistic Healing vacations,big_island,Kailua-Kona,wellness_center,0,likely center,name contains business keyword; no description; center_type is generic 'wellness_center' (pipeline default),7323333357,,http://holistichealingvacations.com/,
e38c96f5-765c-4711-8a17-73e9073cb43f,Holistic Medical Center Of Hawaii,oahu,Honolulu,clinic,-2,likely center,name contains business keyword; no description; center_type is specific (clinic),8085373311,,https://www.alternativemedicinehawaii.com/#home,
18770742-5c66-4360-b088-fffc2455bc8b,Holotropic Breathwork retreat,big_island,Naalehu,retreat_center,-3,likely center,name contains business keyword; center_type is specific (retreat_center),(164) 502-0985,consciousaustin@gmail.com,https://holotropic-association-na.org/kshop-with-certified-hb-facilitator/holotropic-breathwork-retreat,HAWAII RETREATWILD REMEMBRANCEYOGA - HOLOTROPIC BREATHWORK - DEEP ECOLOGYJUNE 1-
6e747df3-0dca-46e3-8766-7e40d554c42d,Holy Harmony Bodywork,maui,Makawao,wellness_center,7,LIKELY PRACTITIONER,name looks like a personal name; no description; center_type is generic 'wellness_center' (pipeline default); all modalities are solo-practitioner types (craniosacral),8088669972,,https://www.holyharmonybodywork.com/,
9a9a4a08-4511-495a-ae0b-e54db1df9107,Honoka'a Heritage Center,big_island,Honokaa,wellness_center,0,likely center,name contains business keyword; no description; center_type is generic 'wellness_center' (pipeline default),8084371947,,https://honokaaheritagecenter.org/,
caf30173-6a07-4b5c-aff2-29045deba29c,Honoka’a Wellness Center,big_island,Honokaa,wellness_center,-1,likely center,name contains business keyword; center_type is generic 'wellness_center' (pipeline default),,,https://www.instagram.com/honokaawellnesscenter?igsh=c3MwcWIyYWF1OGc3&utm_source=qr,"55 Followers, 154 Following, 3 Posts - See Instagram photos and videos from Hono"
52f37fa3-9761-4a35-b019-41972f5e8dd7,Honokaa Hospital,big_island,Honokaa,wellness_center,5,LIKELY PRACTITIONER,name looks like a personal name; no description; center_type is generic 'wellness_center' (pipeline default),8089324100,,https://www.honokaahospital.org/,
0dd63242-1467-4e1e-b8c2-e01e33f122cc,Honolulu Spa And Wellness,oahu,Honolulu,spa,-5,likely center,name contains business keyword; description mentions team/staff; center_type is specific (spa),8082325626,808.232.5626aloha@honoluluspaandwellness.comwrite,https://honoluluspaandwellness.com/,Skin CareNurture & Protect We offer a wide array of products & treatments: Medic
a584909e-3933-4683-8e4c-83dabdca67a6,Honu House Hawaii,big_island,Kailua-Kona,wellness_center,1,likely center,name contains business keyword; center_type is generic 'wellness_center' (pipeline default); all modalities are solo-practitioner types (counseling),8086989964,contact@honuhousehawaii.com,https://honuhousehawaii.com/%20?utm_campaign=GMB%20&utm_medium=GMB%20&utm_source=GMB%20&utm_content=GMB%20&utm_id=GMB,"Discover a serene oasis of recovery at Honu House Hawaii Rehab, where personaliz"
dbe0797b-1de8-496d-ae4e-34ca6cada7e5,Hualalai Spa and Sports Center at Four Seasons Resort Hualalai,big_island,Kailua-Kona,spa,-2,likely center,name contains business keyword; no description; center_type is specific (spa),8083258000,,https://www.fourseasons.com/hualalai/spa/?utm_source=google&utm_medium=organicsearch&utm_campaign=tor-kon-spa-mid-seo-na&utm_content=na-na&utm_term=na,
0fd24b9f-cff1-4431-a3fa-9e4003284088,Hui Ho'ola O Na Nahulu O Hi,big_island,Keaau,wellness_center,4,LIKELY PRACTITIONER,no description; center_type is generic 'wellness_center' (pipeline default); all modalities are solo-practitioner types (psychotherapy),8089829555,,,
7ef3052a-0c07-46d5-81c3-5ee3bb0bc295,Hypnosis for Health Hawaii Island,big_island,Waimea,wellness_center,1,likely center,name contains business keyword; center_type is generic 'wellness_center' (pipeline default); all modalities are solo-practitioner types (hypnotherapy),8088547555,jonmarie808@gmail.com,http://hypnosishawaii.org/,Effective stress relief and nervous system support for better daily living Simpl
88c2b8eb-dc38-4551-8e78-adeea198ba93,ʻAlohilani Skincare & Massage,big_island,Waikoloa Village,wellness_center,1,likely center,center_type is generic 'wellness_center' (pipeline default),8088958668,filler@godaddy.comhomecontact,https://alohilaniskincareandmassage.godaddysites.com/,"Book a time at our tranquil day spa for massage, body treatments, facials, lash "
da41a166-6d3b-4478-99dc-5fa09996ec09,Immanent Healing Solutions,oahu,Kailua,wellness_center,2,likely center,name contains business keyword; no description; center_type is generic 'wellness_center' (pipeline default); all modalities are solo-practitioner types (somatic therapy),8089707454,,http://www.immanenthealingsolutions.com/,
ad00bdee-4087-4d03-94f0-3f858f0bc93b,Inn8 Living - Nutrition Therapy & Intuitive Eating Specialists,oahu,Honolulu,wellness_center,2,likely center,no description; center_type is generic 'wellness_center' (pipeline default),8085005572,,https://www.inn8living.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=740199228743648532,
47c2c5d2-a451-416d-92de-339510bf8b12,Inner Way Healing,big_island,Honokaa,wellness_center,0,likely center,name contains business keyword; no description; center_type is generic 'wellness_center' (pipeline default),5163120876,,http://fb.me/innerwayhealing,
024695db-f668-49f0-a8bb-c374e5ab3086,"Inspire Wellness - Dr. Daniel Caputo N.D, L.Ac.",big_island,Kailua-Kona,wellness_center,0,likely center,name contains business keyword; no description; center_type is generic 'wellness_center' (pipeline default),8088953097,,https://inspire-wellness.net/,
a8cce17f-39e1-4c1d-ab52-67ff49773a84,"Integrated Medicine Institute, Inc.",big_island,Hilo,wellness_center,-1,likely center,name contains business keyword; center_type is generic 'wellness_center' (pipeline default),8086574644,,http://www.imiclinics.com/,Hilo med spa offers medical-grade aesthetics & personalized wellness plans. Look
c01ea3fe-bfb0-4c1a-a420-2b09ce336d45,"Integrated Medicine Institute, Inc. Kona",big_island,Kailua-Kona,wellness_center,-1,likely center,name contains business keyword; center_type is generic 'wellness_center' (pipeline default),8086574644,,https://imiclinics.com/,Hilo med spa offers medical-grade aesthetics & personalized wellness plans. Look
9974467e-79f5-4a68-9959-ae1781bbc13a,InVogue Health,big_island,Waimea,wellness_center,0,likely center,name contains business keyword; no description; center_type is generic 'wellness_center' (pipeline default),8087568611,,,
f0f5580b-4266-4a6a-9c5e-7a35b0eeecfd,Island Balance Clinic,big_island,Hilo,clinic,-3,likely center,name contains business keyword; center_type is specific (clinic),8084935529,,http://islandbalanceclinic.com/,"NAD+, Testosterone Therapy (TRT), hormone Therapy (HRT), and weight management i"
de0388f6-5e57-44ad-abf4-bc60db384db4,Island Breeze Massage,big_island,Kailua-Kona,wellness_center,5,LIKELY PRACTITIONER,name looks like a personal name; no description; center_type is generic 'wellness_center' (pipeline default),8089909082,,https://islandbreezemassage.com/,
21cd2406-46c6-48f2-b2e9-da5986e8a14e,Island Flow Pilates & Wellness,big_island,Kailua-Kona,wellness_center,-1,likely center,name contains business keyword; center_type is generic 'wellness_center' (pipeline default),8084941698,,http://www.islandflowpilates.com/,"Island Flow Pilates & Wellness Transform your body, mind, and spirit in our inti"
d2b3d893-41fa-40a8-94a8-b6db7bb7423b,Island Functional Medicine,oahu,Kapolei,wellness_center,5,LIKELY PRACTITIONER,name looks like a personal name; no description; center_type is generic 'wellness_center' (pipeline default),8084653000,,http://www.ifmhawaii.com/,
0f0ca6a4-07b4-43de-b492-16eb70b4d912,Island Healing Massage Company,big_island,Hilo,wellness_center,0,likely center,name contains business keyword; no description; center_type is generic 'wellness_center' (pipeline default),8083159399,,,
72d148e4-192b-4944-9cb0-4c3e31713563,Island Holistic Healing,big_island,Waikoloa Village,wellness_center,0,likely center,name contains business keyword; no description; center_type is generic 'wellness_center' (pipeline default),8082098002,,http://islandholistichealing.com/,
6a18ecb8-4b37-442e-9719-bb0041ec67c4,Island Mamas Midwifery,big_island,Hilo,wellness_center,4,LIKELY PRACTITIONER,name looks like a personal name; description mentions team/staff; center_type is generic 'wellness_center' (pipeline default); all modalities are solo-practitioner types (midwife),8889773122,islandmamasmidwifery@me.comcopyright,https://www.islandmamasmidwifery.com/,We hope you find information on our site that is useful to you.  If you are a ha
343a90ad-525d-47cb-ae1f-73770069f864,Island Regenerative Medicine,big_island,Hilo,wellness_center,2,likely center,name looks like a personal name; description mentions team/staff; center_type is generic 'wellness_center' (pipeline default),8087663376,drkelseyennila@gmail.com,https://islandregenerativemedicine.com/,Our clinic specializes in worker’s compensation and no-fault injuries. If you we
2b05cd00-73e4-4e6e-a9ca-8fb78f6cb2ef,Island Spirit Healing Center and Day Spa,big_island,Kealakekua,wellness_center,0,likely center,name contains business keyword; no description; center_type is generic 'wellness_center' (pipeline default),8087695212,,https://islandspiritspa.com/,
61d29582-0470-40e3-b986-8fce7172471a,​Island Therapeutic Specialists LLC,big_island,Kailua-Kona,wellness_center,4,LIKELY PRACTITIONER,no description; center_type is generic 'wellness_center' (pipeline default); all modalities are solo-practitioner types (psychotherapy),8089872451,,,
4413fa24-ee41-4e36-9040-9415906eccd9,J’ADE FACE AND BODY,big_island,Hilo,wellness_center,2,likely center,no description; center_type is generic 'wellness_center' (pipeline default),8083041913,,http://jadefacebody.com/,
897a042a-3c5e-4508-a2db-35cf8a183ae6,Jacober Melora J,big_island,Keaau,wellness_center,4,LIKELY PRACTITIONER,no description; center_type is generic 'wellness_center' (pipeline default); all modalities are solo-practitioner types (psychotherapy),8089385205,,,
02c366c4-bfdc-4000-9780-dbe5eec51249,"JAN NORES, R(S)",big_island,Kona,wellness_center,1,likely center,center_type is generic 'wellness_center' (pipeline default),(254) 535-2419,jan@hawaiilife.com,https://www.jannores.com/post/the-healing-island-hawaii-big-island-body-mind-spirit,Discover why Hawaii’s Big Island is called The Healing Island Hawaii—where welln
8c08f524-0fae-4a4f-9619-2cc780732c45,Jordan Forth - Personal Training,big_island,Kealakekua,wellness_center,1,likely center,center_type is generic 'wellness_center' (pipeline default),6465120700,bigislandstrong@gmail.com,http://www.jordanforth.com/,"Enhance your life by improving your strength, mobility, health and fitness perso"
f80dc5e0-a156-4448-a7f8-184f22e3a4f6,"Joyful Living Aesthetics and Regenerative Medicine, LLC",big_island,Hilo,spa,-1,likely center,center_type is specific (spa),8089358398,,https://joyfulliving808.com/,Joyful Living Aesthetics & Regenerative Medicine is an International Medical Spa
557a61ca-0b98-406a-8ad4-a0f280c898e8,Ka Hoku Kai Counseling Center,big_island,Hilo,clinic,-3,likely center,name contains business keyword; center_type is specific (clinic),(333) 333-3333,,https://www.counsellingup.com/hi,Quickly connect with the top family and mental health counseling specialists ser
9bdef62e-1619-4809-ac19-6855b7d2ef41,"Ka Lima Hana Kukui ""Hawaiian Massage Therapy""",big_island,Kailua-Kona,wellness_center,1,likely center,center_type is generic 'wellness_center' (pipeline default),8083457542,teresa@lomilomihawaii.net,http://lomilomihawaii.net/,Hawaii Lomi Lomi massage is a manual therapeutic procedure that uses          to
95d19ece-c81a-4f68-a6f4-f03ef35d33db,Ka Wai Ola Medical Clinic LLC,big_island,Keaau,clinic,-2,likely center,name contains business keyword; no description; center_type is specific (clinic),8087960168,,http://www.kawaiolamc.com/,
c7b84921-ba73-42c6-a436-1c7fa203c8ee,Ka'u Wellness,big_island,Ocean View,wellness_center,-1,likely center,name contains business keyword; center_type is generic 'wellness_center' (pipeline default),8089398100,,https://www.tebra.com/care/practice/kau-wellness-llc-420779,"Book an appointment online with KA'U WELLNESS LLC located in Naalehu, HI 96772. "
7858ad55-0841-4b4d-9704-8d606c2c0d18,Kaala Healing Arts,big_island,Waialua,wellness_center,-1,likely center,name contains business keyword; description mentions team/staff; center_type is generic 'wellness_center' (pipeline default); all modalities are solo-practitioner types (craniosacral),8082712879,,http://www.kaalahealingarts.com/,"KA'ALA HEALING ARTS … Your source for wellness on Oahu’s North Shore, is located"
a7f10972-392b-4ab5-b4d0-e15d4f3493ee,Kahuna Falls Retreat,big_island,Kailua-Kona,retreat_center,-3,likely center,name contains business keyword; center_type is specific (retreat_center),8089370886,,https://kahunafalls.com/,"Kahuna Falls is a boutique retreat sanctuary designed for rest, renewal, and tra"
536d7e2f-e8d8-4711-b39e-e1907ae9d195,Kai L. Hansen,big_island,Hilo,wellness_center,5,LIKELY PRACTITIONER,description uses first-person language; center_type is generic 'wellness_center' (pipeline default); all modalities are solo-practitioner types (psychotherapy),8089367909,,https://www.psychologytoday.com/us/therapists/kai-hansen-hilo-hi/263720,"Kai Hansen, Marriage & Family Therapist, Hilo, HI, 96720, (808) 731-1368, My app"
e8379543-c11a-4d60-8977-fdb961e7b1f8,Kailua Acupuncture Clinic,oahu,Kailua,clinic,-3,likely center,name contains business keyword; center_type is specific (clinic),(254) 535-2419,infokailuaacu@gmail.com,https://www.kailuaacupuncture.com,"Kailua Acupuncture Clinic , Personalized acupuncture, herbal medicine, facial re"
4057b56a-b2db-4c83-b8ac-8b40ab7b1ab0,Kailua Chiropractic Family Wellness,oahu,Kailua,wellness_center,0,likely center,name contains business keyword; no description; center_type is generic 'wellness_center' (pipeline default),8082622226,,https://kailuachiropracticfamilywellness.com/,
8143a688-9d14-4f03-bc14-160ba948cab7,Kailua Kona Estate,big_island,Kailua-Kona,wellness_center,-1,likely center,name contains business keyword; center_type is generic 'wellness_center' (pipeline default),8086403808,,https://www.kailuakonaestate.com/,Come and enjoy a luxury mansion with all the amenties that you need for unforget
bb43800d-3847-41cd-b38e-00789c3d73bf,Kailua Physical Therapy Clinic,oahu,Kailua,wellness_center,0,likely center,name contains business keyword; no description; center_type is generic 'wellness_center' (pipeline default),8082618931,,https://kailuaphysicaltherapy.com/,
2fa7526c-024f-4de5-8468-d08aaaca46ba,Kailua Wellness Center,oahu,Kailua,wellness_center,0,likely center,name contains business keyword; no description; center_type is generic 'wellness_center' (pipeline default),8082618181,,http://www.kailuawellnesscenter.com/,
860f3c2d-1b9b-4273-8db7-7cf4d51d1f1a,Kaka'ako Krystals Sound Mind Journey Well (KKSMJW),oahu,Honolulu,retreat_center,0,likely center,no description; center_type is specific (retreat_center),8084285810,,https://www.kakaakokrystals.com/kksmw,
9d0f576d-ddae-4645-b447-1fd19a32b363,Kaktos Healing,big_island,Mountain View,wellness_center,1,likely center,name contains business keyword; center_type is generic 'wellness_center' (pipeline default); all modalities are solo-practitioner types (craniosacral),2571809711,,https://www.vagaro.com/kaktoshealing,"Check out Káktos Healing and book your appointment now! Buy Products, Gift-Certi"
e27eaa3d-4a16-4255-b0ee-b70767081998,Kalani Oceanside Retreat Center,big_island,Pāhoa,retreat_center,-3,likely center,name contains business keyword; center_type is specific (retreat_center),8087569530,,https://www.kalani.com/,Cottages in a tranquil oceanside resort in a jungle setting offering massages & 
12c8a016-27a5-4ad7-829d-642a9f8ae799,Kaloko Pain Center,big_island,Kailua-Kona,wellness_center,-1,likely center,name contains business keyword; center_type is generic 'wellness_center' (pipeline default),8083290111,info@workstar.com,http://kalokopaincenter.com/,"Workstar offers a broad range of comprehensive, conservative and minimally invas"
e4e71929-c4b5-4419-9144-8a25b57382bd,Kambo Hawaii,big_island,Hawi,wellness_center,0,likely center,name contains business keyword; no description; center_type is generic 'wellness_center' (pipeline default),,,,
8e520a6a-7fb7-41d0-916e-4ea4b6e6d42b,Kamuela Massage Co.,big_island,Waimea,wellness_center,2,likely center,no description; center_type is generic 'wellness_center' (pipeline default),8089383370,,,
22c6ae53-6274-410f-ac42-7d3a0e5931be,Kat Paul Licensed Massage Therapist and Esthetician,big_island,Kailua-Kona,wellness_center,2,likely center,no description; center_type is generic 'wellness_center' (pipeline default),8088545586,,,
dbc99120-ec57-45aa-bb31-e36eca98dcb7,Kauai Farmacy,kauai,Kilauea,wellness_center,0,likely center,name contains business keyword; no description; center_type is generic 'wellness_center' (pipeline default),8088286525,,http://kauaifarmacy.com/,
d4d31cdc-b299-46df-97a4-038484d22276,Kauai Sound Healing,kauai,Hanalei,wellness_center,0,likely center,name contains business keyword; no description; center_type is generic 'wellness_center' (pipeline default),2069308152,,https://kauaisoundhealing.com/,
2653de26-e487-4c23-b0cc-1f709dba8e6a,Kauhale Healing,big_island,Kailua-Kona,wellness_center,2,likely center,name contains business keyword; no description; center_type is generic 'wellness_center' (pipeline default); all modalities are solo-practitioner types (psychotherapy),8084801247,,https://www.kauhalehealing.com/,
a6414bdb-d362-49ad-a436-266bec73d629,"Ke Ola Kino Physical Therapy, LLC",big_island,Hilo,clinic,-1,likely center,center_type is specific (clinic),8083397478,admin@keolakinopt.com,https://keolakinopt.com/?utm_source=google-business-listing,<p>WELCOME TO KE OLA KINO PHYSICAL THERAPY!</p>
5f4fb264-e90c-4cde-9708-b3f56c5cf9e6,Ke Ola Pono Osteopathy,oahu,Kailua,wellness_center,2,likely center,no description; center_type is generic 'wellness_center' (pipeline default),8082705001,,https://keolapono.com/,
36d1b1e0-7268-4804-b869-c9cb4f5e9117,Kea`au Community Center,big_island,Keaau,wellness_center,0,likely center,name contains business keyword; no description; center_type is generic 'wellness_center' (pipeline default),8089665800,,https://www.parks.hawaiicounty.gov/Home/Components/FacilityDirectory/FacilityDirectory/543/1912?npage=5,
736f4455-0276-489d-956f-05d57093c053,Keaau Natural Foods,big_island,Keaau,wellness_center,5,LIKELY PRACTITIONER,name looks like a personal name; no description; center_type is generic 'wellness_center' (pipeline default),8089668877,,http://www.keaaunaturalfoods.com/,
a4ec2c1a-13bc-4025-b037-9b68b91e25d9,Keaau Physical Therapy,big_island,Keaau,clinic,3,LIKELY PRACTITIONER,name looks like a personal name; no description; center_type is specific (clinic),,,,
d558bd3f-0753-4508-978b-13da0385618d,Keiki Therapy,big_island,Waimea,wellness_center,6,LIKELY PRACTITIONER,name looks like a personal name; center_type is generic 'wellness_center' (pipeline default); all modalities are solo-practitioner types (counseling),8082097934,808-883-6262intake@keikitherapy.com,http://www.keikitherapy.com/,"Keiki Therapy, LLC is a contracted provider with HMSA (PPO, HMO, QUEST), HMAA, A"
7f412553-27eb-4127-b327-f7ffd744e6cd,Kilauea Rehab Inc,big_island,Keaau,wellness_center,5,LIKELY PRACTITIONER,name looks like a personal name; no description; center_type is generic 'wellness_center' (pipeline default),8089613505,,,
0630278c-61c8-4872-9ee7-445d2a15d5c6,KIM'S HEALING HALE,maui,Kula,wellness_center,2,likely center,name contains business keyword; no description; center_type is generic 'wellness_center' (pipeline default); all modalities are solo-practitioner types (craniosacral),8082839194,,http://www.kimshealinghale.com/,
23804eda-2f66-4685-9619-995f036adb1d,Kinesis Hi Hilo Physical Therapy,big_island,Hilo,clinic,-2,likely center,name contains business keyword; no description; center_type is specific (clinic),8089611800,,,
8eb6c696-a8a5-4100-a42c-187a049fd46b,Kīpuka Counseling and Consulting,big_island,Keaau,wellness_center,4,LIKELY PRACTITIONER,no description; center_type is generic 'wellness_center' (pipeline default); all modalities are solo-practitioner types (counseling),8089384393,,,
600eb2c7-553c-46cc-9c6e-420cb54295d9,Kirpal Meditation & Ecological Center,big_island,Volcano,wellness_center,-1,likely center,name contains business keyword; center_type is generic 'wellness_center' (pipeline default),(314) 192-5352,user@domain.com,https://kmechawaii.org/yoga-meditation-retreat-hawaii/upcoming-retreats-hawaii,DEEPEN YOUR PRACTICE
cdfbab72-bd23-461c-9ee6-4a092d44b7c2,Kiso Life Chiropractic Center,big_island,Hilo,clinic,-5,likely center,name contains business keyword; description mentions team/staff; center_type is specific (clinic),8089616888,,http://awakeninghilo.massagetherapy.com/,"Since 2015, we've been honored to offer a sanctuary for rest, renewal, and recon"
cd4c9363-e0f1-468e-9c23-d83a811c37db,Klein Natural Health and Wellness Center,big_island,Hilo,wellness_center,-1,likely center,name contains business keyword; center_type is generic 'wellness_center' (pipeline default),(277) 225-6928,info@kleinnatural.com,https://www.kleinnatural.com/,"Integrative healthcare clinic located in Hilo, Hawaii offering chiropractic care"
79e1e511-c8d2-4d22-96a1-f2944c888c46,Ko-Creation,big_island,Kona,wellness_center,1,likely center,center_type is generic 'wellness_center' (pipeline default),(171) 606-9726,carlyko@gmail.com,https://www.carlykocreation.com/hawaii-custom-retreats,Serenity in Paradise Nervous System Regulation– Trauma Renegotiation Custom  pri
9c7c9f8a-f497-4dfa-8df2-9481ad39cc0c,Ko-Creation Somatic Therapy,big_island,Captain Cook,wellness_center,3,LIKELY PRACTITIONER,center_type is generic 'wellness_center' (pipeline default); all modalities are solo-practitioner types (somatic therapy),4157171971,717-1971carlyko@gmail.com,http://www.carlykocreation.com/,"Somatic Therapy, Somatic Experiencing, IFS Internal Family Systems, Akashic Reco"
3b868775-cda8-4562-b1b8-8f762d8eeb9b,Kohala Chiropractic,big_island,Hawi,wellness_center,0,likely center,name contains business keyword; no description; center_type is generic 'wellness_center' (pipeline default),8089999999,,,
b0223e97-be46-424d-add5-823df5c87e3a,Kohala Integ Health Services Inc,big_island,Waimea,wellness_center,0,likely center,name contains business keyword; no description; center_type is generic 'wellness_center' (pipeline default),8088872020,,https://www.waimeanaturalhealth.com/our-providers,
5f9bdb19-320f-4ebc-a0fb-5ab32a3acf9c,Kohala Massage Therapy,big_island,Kapaau,wellness_center,5,LIKELY PRACTITIONER,name looks like a personal name; no description; center_type is generic 'wellness_center' (pipeline default),8088258981,,http://www.kohalamassagetherapy.com/,
a6726260-1fbe-4aea-880f-e0d2a88431e4,Kokoro Pacific Clinic,big_island,Kailua-Kona,clinic,-2,likely center,name contains business keyword; no description; center_type is specific (clinic),8084306749,,,
ae0feea4-2efe-4b59-8165-3e70d3edf973,Kona Coast Yoga & Wellness,big_island,Kealakekua,wellness_center,-1,likely center,name contains business keyword; center_type is generic 'wellness_center' (pipeline default),8083450050,,http://www.maryamann.com/,"Drawing from the ancient wisdom of yoga and modern neuroscience,  Dr. Marya Mann"
3b0b246c-cc4d-4f60-91d0-cc3c08391ada,Kona Core Pilates/ ola puukala massage,big_island,Kailua-Kona,wellness_center,0,likely center,name contains business keyword; no description; center_type is generic 'wellness_center' (pipeline default),8089386328,,http://www.konacorepilates.com/,
ffc01f5c-6b25-4f5c-8700-bc3f30dd13f2,Kona Couples Counseling,big_island,Kailua-Kona,wellness_center,2,likely center,name contains business keyword; no description; center_type is generic 'wellness_center' (pipeline default); all modalities are solo-practitioner types (counseling),8089381900,,,
ad5176ca-5a63-4af4-bd40-58d1b6cfd526,Kona Cryo Wellness & Aesthetics,big_island,Kailua-Kona,spa,-5,likely center,name contains business keyword; description mentions team/staff; center_type is specific (spa),8084946719,hello@konacryo.com,https://www.konacryo.com/?utm_source=google_mybusiness,Welcome to the premier cryotherapy center in Kailua-Kona on the Big Island of Ha
1ffb57be-4ce2-40a7-b011-26c6109479b4,Kona Family Health Center,big_island,Kailua-Kona,clinic,-3,likely center,name contains business keyword; center_type is specific (clinic),8083299211,,https://konafamilyhealth.com/,Our highly trained staff here at Kona Family Health Center are well equipped to 
28485e6d-7f46-46e8-9a20-a1454d170160,Kona Health & Aesthetics,big_island,Kailua-Kona,spa,-3,likely center,name contains business keyword; center_type is specific (spa),(672) 926-9747,Admin@KonaHealth.com,https://www.konahealth.com/aesthetic-services,Discover advanced aesthetic treatments at Kona Integrative Health's new  medical
d3c1b17a-7742-42be-8e8c-7ef4c77b3cad,"Kona Health & Healing, LLC",big_island,Kailua-Kona,wellness_center,-3,likely center,name contains business keyword; description mentions team/staff; center_type is generic 'wellness_center' (pipeline default),2063216913,,http://www.cedaravenuemedicine.com/,Cedar Avenue Integrative Medicine is a Naturopathic Medical Practice serving the
4378719e-32e1-4f64-a018-95e2e33834c7,Kona Heartfelt Counseling,big_island,Kailua-Kona,wellness_center,1,likely center,name contains business keyword; center_type is generic 'wellness_center' (pipeline default); all modalities are solo-practitioner types (counseling),8087461004,,https://konaheartfelt.com/,"Social work in Kailua Kona, HI offering Telehealth appointments. Paperwork can b"
dc39dab7-4d87-448a-9760-b09a8ea9b7e4,Kona Imin Center,big_island,Holualoa,wellness_center,0,likely center,name contains business keyword; no description; center_type is generic 'wellness_center' (pipeline default),8083273560,,http://www.hawaiicounty.gov/,
3b91377c-c140-42f6-a074-172d40df019b,Kona Kindness Collective,big_island,Kealakekua,wellness_center,0,likely center,name contains business keyword; no description; center_type is generic 'wellness_center' (pipeline default),8087477356,,,
61b7496f-98bf-4094-9716-f36424cbc3c7,Kona Mobile PT,big_island,Kailua-Kona,wellness_center,0,likely center,name contains business keyword; no description; center_type is generic 'wellness_center' (pipeline default),8085579153,,https://konamobilept.com/,
87b71653-78b5-49cf-9b87-34b9e51e6917,Kona Personal Trainer - Rick Rubio,big_island,Kailua-Kona,wellness_center,0,likely center,name contains business keyword; no description; center_type is generic 'wellness_center' (pipeline default),8083151844,,,
116c0b4a-2fd7-4c1c-87fc-89552c9176a7,Kona Skincare & Bodyworks,big_island,Kailua-Kona,wellness_center,0,likely center,name contains business keyword; no description; center_type is generic 'wellness_center' (pipeline default),8083425023,,,
ac05870b-034a-4d78-b0ed-52952a3914b0,Kona Spa & Botanical Lounge,big_island,Kailua-Kona,spa,-2,likely center,name contains business keyword; no description; center_type is specific (spa),8085576704,,,
a3f3471f-0128-41c1-9c81-0d6a66a797d5,Kona Spa Nails,big_island,Kailua-Kona,spa,-2,likely center,name contains business keyword; no description; center_type is specific (spa),8083279497,,,
d1e074cb-3e86-4697-a71a-4764a0294dce,Kona Wellness Center,big_island,Kailua-Kona,wellness_center,-1,likely center,name contains business keyword; center_type is generic 'wellness_center' (pipeline default),8087202007,,http://konawellnesscenter.glossgenius.com/,"Kona Wellness Center offers deep tissue massage, ashiatsu massage, and lymphatic"
f7535745-4e44-4c6b-a41a-a1ec69d5bf25,KTA Super Stores,big_island,Waikoloa Village,wellness_center,1,likely center,center_type is generic 'wellness_center' (pipeline default),8088831088,,http://www.ktasuperstores.com/,"Longtime supermarket providing local produce, seafood & meats, plus baked goods."
84934469-26e5-4020-9f2e-6138f883b21b,Ku‘ikahi Mediation Center,big_island,Hilo,wellness_center,-1,likely center,name contains business keyword; center_type is generic 'wellness_center' (pipeline default),8089357844,info@hawaiimediation.org,https://hawaiimediation.org/,"Finding Solutions, Growing Peace for 40+ years CONFLICT PREVENTION & RESOLUTION "
494b002a-fc0d-4884-939e-ac830e39e5d8,Ku’uahi Medical,big_island,Hilo,clinic,-2,likely center,name contains business keyword; no description; center_type is specific (clinic),8082295711,,,
efdedcd9-7437-4dfb-8335-179dfa0d6715,Kubo Anjanette C,big_island,Hilo,wellness_center,2,likely center,no description; center_type is generic 'wellness_center' (pipeline default),8089616644,,,
befdc45d-58c7-4f97-918f-b253f97a37f9,Kui Lima Health Clinic,big_island,Keaau,clinic,-2,likely center,name contains business keyword; no description; center_type is specific (clinic),8088626354,,http://kuilimahealthclinic.square.site/,
a01aa70c-73a3-4aa3-94dd-b3f11866d1fa,Kukui Lifestyle Medicine Clinic and Med Spa,big_island,Captain Cook,spa,-2,likely center,name contains business keyword; no description; center_type is specific (spa),8088256557,,https://kukuilifestylemedicine.com/,
e4e7c8bc-2dd8-4c7f-8326-071791a48ade,Kuleana Wellness Club,big_island,Waimea,wellness_center,-1,likely center,name contains business keyword; center_type is generic 'wellness_center' (pipeline default),8087807355,,http://www.kuleanafitnessclub.com/,Welcome to our 'Ohana: A better you starts now!
e78d832d-1a29-4233-ae94-2ea0f99f4d6c,Kumon Math and Reading Center of Waimea,big_island,Waimea,wellness_center,0,likely center,name contains business keyword; no description; center_type is generic 'wellness_center' (pipeline default),8087857742,,https://www.kumon.com/waimea/?utm_source=local&utm_medium=gmb&utm_campaign=waimea%20Hi,
11c57ad5-0a35-46e8-b423-d61f42d779c0,Kumukahi Health + Wellness East Hawai‘i - A New Day for HIHAF,big_island,Hilo,wellness_center,-1,likely center,name contains business keyword; center_type is generic 'wellness_center' (pipeline default),8089828800,,https://www.kumukahihealth.org/,"Kumukahi H+W - Rooted in the principles of Harm Reduction, KH+W provides a safe "
